"","gridID","DPA_aA","ITP","ShrimpTrawl_pA","TrawlDredge_pA","GillPound_pA","RestrictedArea_pA","Waterbody_A","InletDist_km","SAV_km","ShorelineType","Sedsize_common","ShrimpTrawl_aA","TrawlDredge_aA","GillPound_aA","FishingAll_num","NoFishRest"
"1",8,0,"E",2.71347033699555,6.7258764029753,0,6.7258764228813,16.9532742369867,3.96718879924175,25.7288340899711,"Marsh","Mud",14.2398038999912,10.2273978340114,16.9532742369867,3,10.2273978141054
"2",35,0,"E",3.08178593264866,5.6444259110652,0.0260729259927199,5.76828381216749,6.27624125195155,11.3427021348599,45.4752992603156,"Marsh","Mud",3.19445531930289,0.631815340886348,6.25016832595883,3,0.507957439784056
"3",38,0,"E",7.88931165529518,38.7960643115733,0.176194289243309,38.9722586264532,57.4199715260848,8.86199413523797,16.4705669252773,"Marsh","Mud",49.5306598707896,18.6239072145116,57.2437772368415,3,18.4477128996317
"4",39,0,"E",0.108738885958087,1.81725001623235,0,1.81725001741123,2.61550450732669,14.6490215901498,13.0911650313362,"Marsh","Mud",2.50676562136861,0.798254491094349,2.61550450732669,3,0.798254489915462
"5",68,0,"E",0,12.0154118512021,4.12644422655028,16.1418560495092,28.921184522386,11.775834475435,10.2501765301299,"Sediment Bank","Mud",28.921184522386,16.9057726711839,24.7947402958357,3,12.7793284728767
"6",69,0,"E",0,10.4379010536492,0.00673097072055978,10.4446319748592,15.0756762478569,4.04078366998519,2.66317685909045,"Marsh shoreline waterward of a vertical structure","Sand",15.0756762478569,4.63777519420763,15.0689452771363,3,4.63104427299768
"7",98,0,"E",0,12.5739683794643,0.938644645780016,13.5126129737109,34.5411276583568,12.8605494630695,10.8274703566895,"Sediment Bank","Mud",34.5411276583568,21.9671592788925,33.6024830125768,3,21.0285146846459
"8",99,0,"E",0,5.81414637089595,0.352418220420591,6.16656449341567,25.0895614254225,6.57213634153419,1.43071966578995,"Modified","Mud",25.0895614254225,19.2754150545266,24.737143205002,3,18.9229969320069
"9",128,0,"E",0,6.63825476242425,0.75805773650747,7.39631230281569,28.3747728937916,17.8014925799021,14.9102338710091,"Modified","Mud",28.3747728937916,21.7365181313674,27.6167151572842,3,20.978460590976
"10",173,0,NA,0,0,0,0,0,49.0603294570835,46.75242185595,"Sediment Bank","Sand",0,0,0,0,0
"11",191,0,"E",0,5.46489905644211,0,5.46489905644133,27.0779443483679,10.0672717220537,2.95816213868967,"Marsh","Mud",27.0779443483679,21.6130452919258,27.0779443483679,3,21.6130452919266
"12",199,0,NA,0,0,0,0,0,25.8693681617652,27.1063981108683,"Miscellaneous","Mud",0,0,0,0,0
"13",222,0,"E",0,3.61467947461679,0.0724363454583869,3.6871158200751,14.6427666421888,15.4430151573543,5.9610248657776,"Marsh","Mud",14.6427666421888,11.028087167572,14.5703302967304,3,10.9556508221137
"14",223,0,"E",0,14.8477758869525,0,14.8477758869531,26.9811266485696,4.38758675183561,1.00434027423172,"Sediment Bank","Mud",26.9811266485696,12.1333507616171,26.9811266485696,3,12.1333507616165
"15",253,0,"E",0,36.6639312191645,0.540459549095533,37.2043904911375,41.7039699751916,10.5751627596309,1.56999281907166,"Modified","Mud",41.7039699751916,5.0400387560271,41.1635104260961,3,4.49957948405408
"16",255,0,"E",0,12.7009932175574,0,12.7009932175588,21.354074545953,3.32513458698067,2.46569811984926,"Marsh","Sand",21.354074545953,8.65308132839554,21.354074545953,3,8.65308132839417
"17",256,0.0268946962528486,"E",0,0.287431580627221,0,0.287431580627267,0.481055857802004,8.60056913564853,6.24750784230309,"Marsh","Sand",0.481055857802004,0.193624277174783,0.481055857802004,4,0.193624277174737
"18",283,0,"E",0,25.1500372933997,1.46117763191114,26.6112147668194,34.2039297405918,19.3441612664443,8.79931313659025,"Sediment Bank","Mud",34.2039297405918,9.05389244719209,32.7427521086806,3,7.59271497377234
"19",285,0,"E",5.98639235077598,23.7113353762223,0.244135159966196,23.9554707058195,30.9375500308034,8.34939074912678,3.24772752637858,"Miscellaneous","Mud",24.9511576800274,7.22621465458115,30.6934148708372,3,6.98207932498387
"20",286,19.0961864831224,"D2",0,19.6761779052657,0.188831761221669,19.86500963663,25.2279343412388,11.2602646384535,1.68185002709295,"Sediment Bank","Sand",25.2279343412388,5.55175643597304,25.0391025800171,4,5.3629247046088
"21",287,37.3267718155454,"D2",0,37.3218758517814,0,37.3218758517814,38.743271666036,20.7522172624809,0.635664640236338,"Marsh","Sand",38.743271666036,1.42139581425462,38.743271666036,4,1.42139581425463
"22",288,25.5587747594144,"D2",3.02883981011211,25.1944496744751,3.35390538358974,28.5486540302614,31.5649435206892,10.6627184405139,0.461550791081863,"Marsh shoreline waterward of a vertical structure","Mud",28.5361037105771,6.37049384621415,28.2110381370995,4,3.01628949042787
"23",289,37.1074182698727,"D2",0,44.6166838326659,0.0253716420000038,44.6699292280325,52.6434209472184,2.80469295517979,1.0964779314372,"Marsh","Sand",52.6434209472184,8.02673711455252,52.6180493052184,4,7.97349171918585
"24",291,13.9021762027807,"D1",11.4793743858217,15.7938865381864,1.57375631891651,15.7938865302133,18.6914663191447,14.7679852758998,3.14931046309317,"Marsh","Sand",7.21209193332297,2.89757978095824,17.1177100002282,4,2.8975797889314
"25",315,0,"E",2.12461954147786,2.12461955998929,0.563219898095039,2.68783962134171,17.3428503597865,18.646764200699,4.45153872595657,"Marsh","Mud",15.2182308183086,15.2182307997972,16.7796304616914,3,14.6550107384448
"26",318,5.15534830774782,"D2",5.11627083892484,5.46711213168487,2.7339918340622,8.20146928913032,13.8524493483376,16.8295504977611,7.371291128597,"Marsh","Mud",8.73617850941276,8.38533721665274,11.1184575142754,4,5.65098005920728
"27",319,11.7109290180761,"D2",0.328448228224154,16.5510913011977,0,16.7352843175626,32.4753322152995,13.3240375470153,5.24210166931402,"Marsh","Mud",32.1468839870754,15.9242409141018,32.4753322152995,4,15.7400478977369
"28",320,9.43648174101754,"D1",0,10.1955269325891,0.220960884854759,10.1955275690704,30.7958916875509,17.837595186361,3.68011899948599,"Miscellaneous","Mud",30.7958916875509,20.6003647549618,30.5749308026962,4,20.6003641184805
"29",321,56.6013785334363,"B",20.5874010686252,58.9547990382708,25.0636684295419,59.1788756512684,73.9879643865546,7.8675482831821,1.20884840925417,"Sediment Bank","Mud",53.4005633179294,15.0331653482838,48.9242959570128,4,14.8090887352863
"30",347,0.872852821702577,"C",3.16890377213911,0,4.30477108761119,7.4736981647352,13.2672776746825,32.0861433837368,7.36760166849251,"Marsh","Sand",10.0983739025434,13.2672776746825,8.96250658707132,4,5.79357950994731
"31",348,6.80292332348344,"C",2.86347511221015,2.23877106553639,0.423609986842419,21.4423526029039,33.88555443384,26.0360244352459,13.5681382299078,"Marsh","Sand",31.0220793216298,31.6467833683036,33.4619444469975,4,12.443201830936
"32",349,4.99677499324223,"C",0,0.119291659947787,0.162026512885344,2.73617913348443,28.3270599532928,23.9226721733406,14.3147278716376,"Marsh","Sand",28.3270599532928,28.207768293345,28.1650334404075,4,25.5908808198084
"33",350,3.26196587122309,"C",0,0.00374900814573611,0.971382414218808,3.57071672965424,18.6916417423642,19.6647614772982,10.8445145191305,"Marsh","Mud",18.6916417423642,18.6878927342185,17.7202593281454,4,15.12092501271
"34",351,14.2579016645983,"B",0,13.6780480185518,2.41069699187172,13.9571403120112,49.831068047417,10.2598207707532,2.00820433531151,"Marsh","Mud",49.831068047417,36.1530200288653,47.4203710555453,4,35.8739277354059
"35",352,55.1209854701071,"B",15.9237924884355,55.4034572449491,17.8542240955673,55.4034665358822,72.2341625132997,8.33323663008404,0.312862479450025,"Sediment Bank","Mud",56.3103700248643,16.8307052683507,54.3799384177325,4,16.8306959774176
"36",353,4.95266386046165,"B",4.57555904540488,5.16878317172939,0,5.16878316921085,5.83819568709224,16.7104646501431,5.56961419625993,"Marsh","Sand",1.26263664168736,0.669412515362843,5.83819568709224,4,0.66941251788139
"37",376,9.52835342568864,"C",9.52835345547656,0,0.119519152353212,9.64787260618753,27.1726786252482,40.4458804045036,4.10689020788681,"Swamp Forest","Mud",17.6443251697716,27.1726786252482,27.053159472895,4,17.5248060190607
"38",377,43.5163322799641,"C",60.594012177106,0,1.40793647031041,62.0019504408437,66.0850856889051,40.6060924689816,3.02152609115156,"Sediment Bank","Sand",5.49107351179903,66.0850856889051,64.6771492185947,4,4.08313524806135
"39",378,2.82278109399547,"C",6.80903983680503,1.24811125815974,0.88024190641503,34.2878898665971,40.1780378768679,36.0224922084681,8.02447355594324,"Miscellaneous","Sand",33.3689980400629,38.9299266187082,39.2977959704529,4,5.89014801027086
"40",379,11.8077323104849,"C",0.149654859978713,1.25238592614498,0,57.5020556345956,73.2577432163785,34.369781598727,13.7195741147184,"Sediment Bank","Sand",73.1080883563998,72.0053572902335,73.2577432163785,4,15.755687581783
"41",380,14.7191332373195,"C",0,3.93041749873347,0,47.8479025632965,80.8301862634683,25.5898791022258,9.05232885281829,"Sediment Bank","Mud",80.8301862634683,76.8997687647348,80.8301862634683,4,32.9822837001718
"42",381,19.7225875841253,"B",0,3.46838431700961,0.0012377696158738,59.1419057365469,98.7916381213247,19.3321523910081,1.52941206269255,"Sediment Bank","Sand",98.7916381213247,95.3232538043151,98.7904003517089,4,39.6497323847778
"43",382,72.599755540986,"B",0,28.4108816541699,6.42816394517122,28.4108818111063,91.6139788278748,18.3834957799192,0.0142974645901398,"Marsh","Sand",91.6139788278748,63.2030971737049,85.1858148827036,4,63.2030970167685
"44",383,75.2968591131767,"B",50.7910296575394,58.9542043675184,1.63807081130497,58.9542043903494,78.1297599210156,15.2573160267868,0,"Marsh","Sand",27.3387302634762,19.1755555534972,76.4916891097107,4,19.1755555306663
"45",398,0,NA,0,0,0,0,10.7837199493617,86.5992816853803,75.8446311347092,"Marsh","Mud",10.7837199493617,10.7837199493617,10.7837199493617,3,10.7837199493617
"46",406,22.8226134988649,"C",22.8226134203595,0,1.54885836436029,24.3714716089311,35.4900578478773,50.8832999856858,0.987373949321804,"Modified","Mud",12.6674444275178,35.4900578478773,33.941199483517,4,11.1185862389462
"47",407,3.9206507629221,"C",3.92065075808723,0,1.05182725948112,4.97247788510949,16.718845942557,49.932954645761,10.6167676747401,"Marsh","Sand",12.7981951844697,16.718845942557,15.6670186830759,4,11.7463680574475
"48",409,6.50130078121731,"C",0.11530500986296,3.99076915203242,0.0235702490612862,10.052014781378,17.9747363398115,40.9134780862552,7.25432286384378,"Miscellaneous","Mud",17.8594313299485,13.9839671877791,17.9511660907502,4,7.92272155843352
"49",410,14.7980537342956,"C",0,1.29968115258214,0,73.1370987907559,94.5661865419456,33.8834632120928,2.87326848189793,"Sediment Bank","Mud",94.5661865419456,93.2665053893634,94.5661865419456,4,21.4290877511897
"50",411,78.6162816045723,"B",0,0,0,18.9872632656453,100,29.4501003553893,7.60160044365174,"Marsh","Mud",100,100,100,4,81.0127367343547
"51",412,100,"B",0,0,0,0,100,24.9494140279636,8.47185320143054,"Sediment Bank","Mud",100,100,100,4,100
"52",413,100,"B",19.9336193335102,19.9353270279407,0,19.9353270279411,100,14.1177537393955,3.68631292356215,"Marsh","Sand",80.0663806664897,80.0646729720593,100,4,80.0646729720589
"53",414,85.7607399163914,"B",81.6169896148922,81.6170742392932,0,81.6170742679874,87.4586504507573,4.53008143704421,0,"Marsh","Sand",5.84166083586511,5.84157621146412,87.4586504507573,4,5.84157618276987
"54",415,14.0285308608193,"B",14.0319066527673,14.0319659855239,0,14.0319659836472,14.866349524639,9.27930646417106,3.70961098625384,"Marsh","Mud",0.834442871871634,0.834383539115088,14.866349524639,4,0.834383540991761
"55",439,10.0982487790192,"C",1.37000853852418,3.7680239576574,0.0223489783973845,14.6814727010234,30.7101276769448,48.9045969570074,0.626499727526248,"Marsh","Mud",29.3401191384207,26.9421037192874,30.6877786985475,4,16.0286549759215
"56",440,38.934701542208,"C",1.14280474144729,10.1744022726933,0,39.9182817643729,87.359133793001,43.2024578628545,0.126559441947683,"Marsh","Mud",86.2163290515537,77.1847315203077,87.359133793001,4,47.4408520286281
"57",441,51.7528511848588,"B",0,0,0,48.2196492684634,99.9725006361367,38.4755095874408,8.93016685048824,"Marsh","Mud",99.9725006361367,99.9725006361367,99.9725006361367,4,51.7528513676733
"58",442,99.9725005928945,"B",0,0,0,0,99.9725006361204,28.5238971410425,17.3711586997678,"Marsh","Mud",99.9725006361204,99.9725006361204,99.9725006361204,4,99.9725006361204
"59",443,99.9725006361261,"B",0,0,0,0,99.9725006361269,19.7723658245774,10.6043383723148,"Marsh","Mud",99.9725006361269,99.9725006361269,99.9725006361269,4,99.9725006361269
"60",444,99.9725006361399,"B",4.86478019367581,4.86494220291127,0,4.86494220291137,99.9725006361399,14.5728066884275,5.99593562091836,"Modified","Sand",95.1077204424641,95.1075584332286,99.9725006361399,4,95.1075584332285
"61",445,98.4203310371862,"B",40.0475597787851,40.0515445098239,0,40.051544509701,99.0646099969993,16.0850200818785,4.2395894726502,"Marsh","Sand",59.0170502182142,59.0130654871754,99.0646099969993,4,59.0130654872984
"62",446,65.6456141362057,"B",47.7895553257193,47.7979458683141,0,47.7979458651325,67.2359482707168,5.04709214973654,0,"Marsh","Mud",19.4463929449975,19.4380024024027,67.2359482707168,4,19.4380024055843
"63",447,22.8406041001838,"B",24.3046251426323,24.304688290766,0,24.3046883000894,24.5756027473982,5.99342480439878,2.65345037358639,"Marsh","Mud",0.270977604765882,0.27091445663218,24.5756027473982,4,0.270914447308826
"64",468,2.52250315288665,"C",2.52250314998427,0,1.01983235005744,3.54233541353623,22.6371060001368,64.0592826621507,3.58359640607528,"Marsh","Mud",20.1146028501525,22.6371060001368,21.6172736500793,4,19.0947705866005
"65",469,4.8900057940939,"C",3.6079869147927,3.60798693378172,3.06462854639667,8.44829829968617,42.8584837319512,57.7454168046898,2.57737962062459,"Marsh","Mud",39.2504968171585,39.2504967981695,39.7938551855546,4,34.4101854322651
"66",470,20.3658952928357,"C",0.480991524368286,14.8616504265685,0.195207914764325,21.1851528587156,66.6851290625101,52.9680007365314,0.55074001014363,"Marsh","Mud",66.2041375381418,51.8234786359416,66.4899211477457,4,45.4999762037945
"67",471,92.7117981685453,"B",0,0.266709960016864,0,6.8124523220423,99.7948870940021,43.5412568441112,5.97997231547345,"Marsh","Mud",99.7948870940021,99.5281771339853,99.7948870940021,4,92.9824347719599
"68",472,97.53962613927,"B",0,0,0,0,99.8567132805334,35.06952258533,7.19791124654017,"Marsh","Mud",99.8567132805334,99.8567132805334,99.8567132805334,4,99.8567132805334
"69",473,99.2453844822211,"B",0,0,0,0,99.8217142181948,28.4200843663165,5.75915415461355,"Marsh","Sand",99.8217142181948,99.8217142181948,99.8217142181948,4,99.8217142181948
"70",474,99.8567132805399,"B",0,0,0,0,99.8567132805399,25.0864708578646,9.91163304828556,"Marsh","Sand",99.8567132805399,99.8567132805399,99.8567132805399,4,99.8567132805399
"71",475,99.8567132805342,"B",0,0,0,0,99.8567132805342,19.3168244589087,12.1037115126156,"Marsh","Mud",99.8567132805342,99.8567132805342,99.8567132805342,4,99.8567132805342
"72",476,99.8567132805358,"B",1.59772497402719,1.59925538446267,0,1.59925538446247,99.8567132805375,11.8388648866067,7.2689561725584,"Sediment Bank","Sand",98.2589883065103,98.2574578960748,99.8567132805375,4,98.257457896075
"73",477,99.8365076980936,"B",56.89349634604,56.9042713151344,0,56.9042713150977,99.8485841053307,12.2716935181332,0,"Marsh","Sand",42.9550877592907,42.9443127901963,99.8485841053307,4,42.9443127902329
"74",478,67.7136883569768,"B",62.6570587970067,62.6590039258236,0,62.65900392672,72.4251563239163,20.1108655113474,0,"Marsh","Mud",9.76809752690959,9.76615239809275,72.4251563239163,4,9.76615239719628
"75",496,0,"C",0,0,1.32844962636042,1.32844962636042,10.7891529699151,82.4597517184188,7.79474356735393,"Marsh","Sand",10.7891529699151,10.7891529699151,9.46070334355472,3,9.46070334355472
"76",497,1.61996081554307,"C",1.61996081554313,0,1.08940199119128,2.70936280673435,9.48402078922919,79.2656008832626,5.91621747862227,"Marsh","Sand",7.86405997368606,9.48402078922919,8.39461879803792,4,6.77465798249484
"77",498,26.5367061143349,"C",43.9123424819173,0,2.40861238194655,46.343060816951,57.6661448465798,72.599595773618,4.88425277317167,"Modified","Sand",13.7538023646625,57.6661448465798,55.2575324646333,4,11.3230840296288
"78",499,15.9520500475245,"C",65.0612486818413,0.948519457517909,0.913812627784682,70.3477505641125,78.6027291934002,67.1010164742357,6.34641473193034,"Marsh","Sand",13.541480511559,77.6542097358823,77.6889165656156,4,8.25497862928778
"79",500,12.6574024691265,"C",19.6075464467385,2.53655567835332,1.25464834546359,73.4222646384523,86.1844299380004,58.6953759886234,2.49151408357249,"Marsh","Mud",66.576883491262,83.6478742596471,84.9297815925368,4,12.7621652995481
"80",501,60.7194678514775,"B",0,4.30995740209637,0,12.9663264916905,92.4333635915103,50.3631619276955,2.66257360702361,"Marsh","Mud",92.4333635915103,88.1234061894139,92.4333635915103,4,79.4670370998198
"81",502,32.7657739223298,"B",0,3.89667991855577,0,7.49737232147678,74.89399781256,43.2580738823554,1.49833229312394,"Marsh","Mud",74.89399781256,70.9973178940042,74.89399781256,4,67.3966254910832
"82",503,13.463045929551,"B",0,0.0937443130642451,0.00341624983751484,1.3531230727799,49.2713679840606,38.0734393536515,3.69776970930018,"Marsh","Sand",49.2713679840606,49.1776236709964,49.2679517342231,4,47.9182449112807
"83",504,68.9580647806671,"B",0,3.61540503846352,0,6.54059099447965,90.614076307552,34.4748444840382,2.13549822039116,"Marsh","Mud",90.614076307552,86.9986712690885,90.614076307552,4,84.0734853130724
"84",505,99.7411990185601,"B",0,0,0,0,99.7411990185601,26.6960166043779,9.89898410872002,"Marsh","Mud",99.7411990185601,99.7411990185601,99.7411990185601,4,99.7411990185601
"85",506,99.7411990185633,"B",0,0,0,0,99.741199018565,21.9082191942982,13.9078674004372,"Marsh","Mud",99.741199018565,99.741199018565,99.741199018565,4,99.741199018565
"86",507,99.7411990185747,"B",0,0,0,0,99.7411990185747,22.1448311427405,9.5828774539497,"Marsh","Sand",99.7411990185747,99.7411990185747,99.7411990185747,4,99.7411990185747
"87",508,97.6497916268654,"B",45.9757043603658,45.976695529553,0,45.9766955337647,98.600461229611,27.2754050606945,1.14965238635211,"Marsh","Mud",52.6247568692452,52.623765700058,98.600461229611,4,52.6237656958463
"88",509,5.61509943261319,"B",5.76361644996501,5.76364486402499,0,5.76364486308451,6.84723435850121,35.2226094272749,4.71031328188244,"Sediment Bank","Mud",1.08361790853619,1.08358949447622,6.84723435850121,4,1.08358949541669
"89",526,15.0336845600859,"C",18.6049447509929,0,3.49518194331897,22.1001267264319,30.6917866196433,93.0237483204432,0.869967974149818,"Sediment Bank shoreline waterward of a vertical structure","Mud",12.0868418686503,30.6917866196433,27.1966046763243,4,8.59165989321134
"90",527,25.4209345459175,"C",29.6358011916194,0,1.34273932021927,30.9785402774522,40.6910264519534,87.6019944249749,1.78920011102448,"Marsh","Sand",11.055225260334,40.6910264519534,39.3482871317341,4,9.71248617450116
"91",528,7.28656882220136,"C",7.28656882220146,0,4.32806444330575,11.6146332536114,23.6727486513033,81.6269940574582,4.37123493367429,"Marsh","Sand",16.3861798291018,23.6727486513033,19.3446842079975,4,12.0581153976919
"92",529,8.00825252976594,"C",16.1222981065823,0.890150252908987,3.59343493326265,19.7157330317925,34.2228576141114,73.8964433987941,5.99631307554287,"Miscellaneous","Sand",18.100559507529,33.3327073612024,30.6294226808487,4,14.5071245823189
"93",530,22.6186096142863,"C",47.7493477368401,1.04110746924684,0.562209918409654,48.3115575402178,56.2177948609372,65.649296393083,0.00669946148432753,"Marsh","Sand",8.46844712409708,55.1766873916903,55.6555849425275,4,7.90623732071939
"94",531,5.33482043147738,"B",1.2600935353787,4.06802319897932,0.149016118191588,5.47713274235112,44.1316396533084,58.3283809663123,7.44424433542504,"Modified","Mud",42.8715461179297,40.063616454329,43.9826235351168,4,38.6545069109572
"95",534,7.50990779050066,"B",0,1.13519700012156,12.9552863434028,14.1135506833174,41.2957257592764,41.8644447370635,4.48464452547514,"Sediment Bank","Mud",41.2957257592764,40.1605287591548,28.3404394158735,4,27.1821750759589
"96",535,92.9656342364443,"B",0,0,0,0,97.7479411608471,35.7400882507912,4.03604771200837,"Marsh","Mud",97.7479411608471,97.7479411608471,97.7479411608471,4,97.7479411608471
"97",536,99.6259690658177,"B",0,0,0,0,99.625956870254,32.3252290071491,12.0175732212738,"Marsh","Mud",99.625956870254,99.625956870254,99.625956870254,4,99.625956870254
"98",537,97.7139699735876,"B",0,0,0,1.91198686302247,99.6259568702637,32.4858684088119,12.916380274953,"Sediment Bank","Mud",99.6259568702637,99.6259568702637,99.6259568702637,4,97.7139700072412
"99",538,99.6259568702588,"B",19.4386004617786,19.4386531082362,0,19.4386531082366,99.6259568702588,33.6837380773615,2.06459006368978,"Marsh","Sand",80.1873564084802,80.1873037620227,99.6259568702588,4,80.1873037620222
"100",539,16.5070758352567,"B",16.5924105347066,16.5924581651603,0,16.5924581626262,18.8482219178621,34.3585668483413,3.47560448330583,"Miscellaneous","Mud",2.25581138315543,2.25576375270177,18.8482219178621,4,2.25576375523583
"101",556,2.05205422284907,"C",2.05205422284899,0,1.68214080265386,3.73419500033175,10.9820302657311,102.68355405184,5.16742767423204,"Marsh","Mud",8.92997604288216,10.9820302657311,9.29988946307729,4,7.2478352653994
"102",559,1.76860528564707,"C",2.12261576215389,0,5.20805571174272,7.33067157876094,20.0059553849816,80.9269628674197,15.0332478234086,"Marsh","Mud",17.8833396228277,20.0059553849816,14.7978996732389,4,12.6752838062207
"103",560,12.9582175872452,"C",13.9917683472685,0,2.07326075460625,16.0650291018912,20.7485102437392,73.4824780278202,10.5191734004508,"Swamp Forest","Sand",6.75674189647077,20.7485102437392,18.675249489133,4,4.68348114184805
"104",565,30.2588427449681,"B",0,5.86686633189707,0,5.86686633189385,47.6344855972587,42.9331751050352,3.63540158764916,"Marsh","Mud",47.6344855972587,41.7676192653616,47.6344855972587,4,41.7676192653648
"105",566,67.7764132035689,"B",0,6.59379536088811,0,6.59379536088782,87.7420366516338,34.1571835273994,2.93932370353676,"Sediment Bank","Mud",87.7420366516338,81.1482412907457,87.7420366516338,4,81.148241290746
"106",567,85.8357157964747,"B",0,0,0,13.637157294177,99.5067950022346,27.0364699185055,6.98669108048395,"Marsh","Sand",99.5067950022346,99.5067950022346,99.5067950022346,4,85.8696377080576
"107",568,99.510985858925,"B",14.0471050651413,14.0471051812576,0,14.047105181258,99.510985858925,23.1523374994098,3.45650599736154,"Marsh","Sand",85.4638807937837,85.4638806776674,99.510985858925,4,85.463880677667
"108",569,27.4072877745061,"B",27.5295575781896,27.5296130276247,0,27.5296130257592,29.4971195072656,24.1224699249327,2.11409698038676,"Marsh","Mud",1.96756192907601,1.96750647964085,29.4971195072656,4,1.96750648150643
"109",595,1.9157249053221,"B",0,1.91572434323392,0.0283669295257001,1.94409127083791,54.4609792302828,38.3182802164953,6.39288433068549,"Miscellaneous","Mud",54.4609792302828,52.5452548870488,54.4326123007571,4,52.5168879594449
"110",596,10.0076027760458,"B",5.92398277815592,6.07783098096762,0.00495025814686413,6.08278121005318,59.1703300794488,28.1521590909067,3.24409140085706,"Sediment Bank","Mud",53.2463473012929,53.0924990984812,59.165379821302,4,53.0875488693957
"111",597,90.4722276067916,"B",1.60659501213937,1.60659505062455,0,1.60659504696318,96.3785206830305,18.9027887055078,5.12159023723389,"Marsh","Mud",94.7719256708911,94.771925632406,96.3785206830305,4,94.7719256360673
"112",598,99.1691093984403,"B",48.7002845404932,48.7002974648061,0,48.7002974641323,99.3481815936956,12.7516793316517,0.15904803239588,"Marsh","Sand",50.6478970532024,50.6478841288895,99.3481815936956,4,50.6478841295633
"113",599,14.1957212129222,"B",15.1196800425817,15.1197607286166,0,15.1197607438008,18.8450718172325,14.4365531409503,3.82233394169295,"Miscellaneous","Mud",3.72539177465072,3.72531108861591,18.8450718172325,4,3.72531107343168
"114",627,87.1065562293305,"B",0,0,0,0,86.9420640587809,14.4504371208367,4.25076114437488,"Marsh","Sand",86.9420640587809,86.9420640587809,86.9420640587809,4,86.9420640587809
"115",628,79.068344976014,"B",6.8898611892476,17.0550286871895,0,17.0550286898355,83.6563068535103,3.78614886872605,0.206073556057909,"Sediment Bank","Mud",76.7664456642627,66.6012781663208,83.6563068535103,4,66.6012781636748
"116",656,3.78260290995518,"A",0,0,1.45880160682812,1.45880160682812,38.5968291247184,26.8270426115405,5.1539091458561,"Miscellaneous","Mud",38.5968291247184,38.5968291247184,37.1380275178902,4,37.1380275178902
"117",657,69.439514180577,"A",0,4.44832133011529,0,4.44832133011472,89.0209524809306,16.8964286093894,2.42837747995489,"Sediment Bank","Mud",89.0209524809306,84.5726311508153,89.0209524809306,4,84.5726311508159
"118",658,25.5145516606044,"A",9.04180287498619,27.6855066898626,0,27.6855066898639,37.8384390171467,9.55190988506594,2.19464187660018,"Marsh","Mud",28.7966361421605,10.1529323272841,37.8384390171467,4,10.1529323272827
"119",668,0,NA,0,0,0,0,0.834654612695198,165.696052902947,98.7483507359781,"Marsh","Sand",0.834654612695198,0.834654612695198,0.834654612695198,3,0.834654612695198
"120",678,4.27437617911563,"A",3.94016303492568,3.94016303492568,0.931174698965005,4.87133720910738,23.1551790990955,114.535533813677,5.48686854326392,"Swamp Forest","Sand",19.2150160641699,19.2150160641699,22.2240044001305,4,18.2838418899882
"121",679,60.1402598137867,"A",59.9737476363124,59.9737476363124,0.808303817359528,60.7820500155127,77.2064746721514,103.766188561889,2.57131500413648,"Swamp Forest","Sand",17.232727035839,17.232727035839,76.3981708547919,4,16.4244246566387
"122",686,57.5495951992008,"A",44.6834346101234,44.6834346101234,11.2178801294804,55.9013088914847,81.1238576471449,31.9538251070835,0.187758269835627,"Marsh","Mud",36.4404230370216,36.4404230370216,69.9059775176645,4,25.2225487556602
"123",687,72.1423639932042,"A",14.8291260815176,20.2137972371295,0,20.2137972371297,74.9075337489675,24.2355093035752,1.84061153089,"Modified","Mud",60.0784076674499,54.6937365118379,74.9075337489675,4,54.6937365118378
"124",707,0,"A",0,0,0,0,3.39437618355865,127.35060237898,15.485857479243,"Swamp Forest","Mud",3.39437618355865,3.39437618355865,3.39437618355865,3,3.39437618355865
"125",717,22.6930162412269,"A",18.1790373017806,18.1790373017806,0.0935600540829633,18.2725973558633,29.6840647301902,33.3834014744743,0.349588519771064,"Modified","Mud",11.5050274284096,11.5050274284096,29.5905046761073,4,11.4114673743269
"126",895,0,NA,0,0,0,0,15.4576850980042,100.529556572689,0.160171027309886,"Modified","Mud",15.4576850980042,15.4576850980042,15.4576850980042,3,15.4576850980042
